46732 Armistice Point,Charlotte,NC,United States,94.78,35.2072,-80.9568,false,514,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,1,1
0 Hauk Alley,Bronx,NY,United States,80.67,40.8247,-73.894,false,515,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,5,1
65835 Cambridge Parkway,Trenton,NJ,United States,53.67,40.2805,-74.712,false,516,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,4,1
50937 Steensland Trail,Los Angeles,CA,United States,49.39,34.0606,-118.3027,true,517,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,3,2
62113 Hallows Circle,Anchorage,AK,United States,28.25,61.1535,-149.8289,true,518,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",3,3
6 Waxwing Parkway,Little Rock,AR,United States,83.81,34.6725,-92.3529,false,519,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,5,1
57 Waubesa Parkway,Philadelphia,PA,United States,114.17,39.9597,-75.2024,false,520,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,5,2
71536 Del Mar Road,Oklahoma City,OK,United States,99.90,35.5514,-97.4075,true,521,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",5,1
84568 Morning Place,Fort Lauderdale,FL,United States,29.82,26.1443,-80.2069,false,522,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2,2
4 Charing Cross Pass,Birmingham,AL,United States,72.18,33.4951,-86.8059,true,523,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,3,1
26609 Myrtle Street,Duluth,GA,United States,99.91,34.0047,-84.1532,true,524,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,3,3
00 Veith Avenue,Spokane,WA,United States,94.48,47.6536,-117.4317,false,525,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",3,1
52716 Drewry Plaza,Saint Petersburg,FL,United States,51.64,27.6705,-82.7119,true,526,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,5,3
4 Kropf Point,Memphis,TN,United States,50.12,35.2017,-89.9715,false,527,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",3,1
81126 Huxley Junction,Atlanta,GA,United States,50.82,33.8913,-84.0746,true,528,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",3,1
2209 Old Shore Circle,Boulder,CO,United States,34.08,40.0878,-105.3735,false,529,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",5,3
7 Aberg Crossing,New Orleans,LA,United States,42.79,30.033,-89.8826,false,530,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",5,2
18 Eliot Junction,Norfolk,VA,United States,34.83,36.9312,-76.2397,false,531,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,4,2
91682 Farwell Road,Cedar Rapids,IA,United States,101.78,41.9804,-91.7098,true,532,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,1,1
70698 Waxwing Pass,Saint Louis,MO,United States,63.04,38.6111,-90.3225,false,533,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",3,3
7587 Hazelcrest Junction,Topeka,KS,United States,61.22,39.0429,-95.7697,false,534,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,3,3
575 Crownhardt Point,Tampa,FL,United States,112.41,27.872,-82.4388,false,535,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",1,3
8091 Hovde Hill,Baltimore,MD,United States,97.55,39.2847,-76.6205,false,536,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",3,3
4 Nobel Pass,Cincinnati,OH,United States,88.58,39.1696,-84.5478,false,537,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,4,1
06 Fairview Plaza,Columbus,GA,United States,83.09,32.491,-84.8741,false,538,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,1,3
03 Alpine Crossing,Seminole,FL,United States,63.77,27.8444,-82.7963,false,539,Sed ante. Vivamus tortor. Duis mattis egestas metus.,3,2
7 Ramsey Junction,Madison,WI,United States,101.00,43.073,-89.4528,true,540,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",5,1
0 Heath Pass,New Orleans,LA,United States,67.53,29.9686,-90.0646,true,541,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",2,3
4 West Street,Cincinnati,OH,United States,64.76,39.1075,-84.5257,true,542,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,1,1
6 Eliot Terrace,Honolulu,HI,United States,87.80,21.351,-157.8795,false,543,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",4,3
5529 Jana Point,Los Angeles,CA,United States,95.76,34.0529,-118.2549,true,544,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",3,1
30 Victoria Place,Carson City,NV,United States,39.99,39.1678,-119.7764,true,545,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",5,1
9267 Roxbury Center,Houston,TX,United States,104.54,29.7041,-95.401,false,546,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",2,3
13754 7th Drive,Spokane,WA,United States,100.64,47.6536,-117.4317,false,547,In congue. Etiam justo. Etiam pretium iaculis justo.,1,1
387 Holy Cross Alley,Riverside,CA,United States,54.24,33.9228,-117.4867,false,548,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,4,1
5366 Namekagon Junction,Santa Clara,CA,United States,27.45,37.3924,-121.9623,false,549,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,5,2
7 Spaight Road,Helena,MT,United States,83.55,46.5901,-112.0402,true,550,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",1,3
6 Browning Plaza,Toledo,OH,United States,67.77,41.6767,-83.5573,true,551,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",4,3
2 Welch Drive,Kansas City,MO,United States,51.15,38.8606,-94.4636,true,552,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2,1
0 Kropf Street,Atlanta,GA,United States,66.19,33.8913,-84.0746,true,553,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,1,3
59 Dovetail Street,Amarillo,TX,United States,108.41,35.0763,-101.8349,false,554,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",5,1
5 Londonderry Court,Watertown,MA,United States,106.58,42.37,-71.1773,false,555,Fusce consequat. Nulla nisl. Nunc nisl.,5,3
77 Summit Street,Trenton,NJ,United States,56.47,40.2805,-74.712,true,556,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",3,1
422 Aberg Trail,Fairbanks,AK,United States,25.13,64.8561,-146.276,false,557,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",1,2
99 Union Point,Bellevue,WA,United States,76.95,47.6115,-122.1162,false,558,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",1,1
159 Fieldstone Drive,Hartford,CT,United States,30.87,41.7918,-72.7188,false,559,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,4,3
87 Orin Point,Denton,TX,United States,111.40,33.1428,-97.0727,false,560,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",4,2
1 Sunnyside Point,Indianapolis,IN,United States,66.46,39.7509,-86.1924,true,561,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,3,3
5 Mandrake Place,Pompano Beach,FL,United States,59.87,26.2785,-80.1157,false,562,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",3,1
415 Helena Trail,Topeka,KS,United States,80.32,39.0429,-95.7697,true,563,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",5,2
22 Twin Pines Drive,Tucson,AZ,United States,85.78,32.0848,-110.7122,true,564,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",1,3
466 Rutledge Road,Sacramento,CA,United States,79.36,38.5568,-121.4929,false,565,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",1,2
5 Rigney Terrace,Dayton,OH,United States,52.20,39.7982,-84.3211,false,566,Sed ante. Vivamus tortor. Duis mattis egestas metus.,3,1
91355 Bonner Pass,Buffalo,NY,United States,98.56,42.7684,-78.8871,false,567,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",3,1
4514 Holy Cross Alley,San Antonio,TX,United States,65.73,29.4413,-98.4793,true,568,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",3,1
48080 Oxford Center,Rochester,MN,United States,103.48,44.0225,-92.4668,true,569,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,2,2
4341 Annamark Way,San Jose,CA,United States,36.91,37.3894,-121.8868,false,570,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,5,2
4302 Kingsford Hill,Dallas,TX,United States,103.73,32.7673,-96.7776,false,571,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,3,2
1397 Bashford Point,Milwaukee,WI,United States,109.94,43.1154,-88.0346,true,572,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",5,3
003 Sycamore Court,Atlanta,GA,United States,110.53,33.8444,-84.474,false,573,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,1,3
6 Barby Alley,Miami,FL,United States,109.09,25.7274,-80.4497,true,574,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,3,1
9827 Continental Plaza,Kansas City,KS,United States,100.66,39.0966,-94.7495,false,575,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",5,2
591 Cordelia Center,Des Moines,IA,United States,29.85,41.5444,-93.6192,false,576,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",1,2
870 Marcy Trail,Garland,TX,United States,58.35,32.7673,-96.7776,false,577,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",1,1
2 Maywood Circle,Tulsa,OK,United States,75.60,36.1539,-95.9954,false,578,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",4,2
19 Merchant Pass,Reno,NV,United States,114.65,40.5412,-119.5869,false,579,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",5,3
3358 Eliot Plaza,Dayton,OH,United States,86.74,39.6749,-84.1136,true,580,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",3,3
60269 Cherokee Parkway,Jacksonville,FL,United States,87.78,30.2231,-81.7556,false,581,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,1,3
9 Jackson Pass,Denver,CO,United States,74.12,39.7388,-104.4083,true,582,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",2,2
1 Gina Point,Dallas,TX,United States,52.05,32.7673,-96.7776,true,583,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2,1
4352 Nova Way,Ocala,FL,United States,51.01,29.1565,-82.2095,true,584,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",4,2
7525 6th Junction,Amarillo,TX,United States,115.45,35.2454,-101.999,false,585,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",4,2
36 Monterey Circle,Toledo,OH,United States,65.26,41.6525,-83.5085,true,586,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",2,3
40375 Di Loreto Plaza,Columbus,OH,United States,64.66,39.9523,-83.078,false,587,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2,1
7547 2nd Place,Boise,ID,United States,106.20,43.5345,-115.9711,true,588,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,1,2
7 Eagle Crest Street,Nashville,TN,United States,52.36,36.1866,-86.7852,false,589,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,3,1
6 Crownhardt Junction,Saginaw,MI,United States,111.53,43.3869,-84.0926,false,590,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,5,1
20137 Magdeline Plaza,Springfield,IL,United States,71.88,39.7495,-89.606,false,591,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,4,2
8 Bellgrove Center,Honolulu,HI,United States,108.83,21.3062,-157.8585,true,592,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",4,2
9 Carey Court,Ashburn,VA,United States,62.90,39.0853,-77.6452,false,593,Sed ante. Vivamus tortor. Duis mattis egestas metus.,5,2
5555 Ronald Regan Park,Lexington,KY,United States,99.33,38.0283,-84.4715,true,594,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",3,3
8870 Carioca Point,Philadelphia,PA,United States,101.44,39.9496,-75.1637,true,595,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",4,1
70 Farwell Park,San Jose,CA,United States,70.87,37.3163,-121.9356,true,596,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,5,3
874 Meadow Vale Avenue,Fargo,ND,United States,46.68,46.9346,-97.2297,true,597,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,1,1
5 Artisan Place,Saint Louis,MO,United States,68.49,38.6185,-90.2564,true,598,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",2,1
783 Melby Park,Tampa,FL,United States,72.34,27.872,-82.4388,false,599,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",1,3
2595 Prairieview Park,Anderson,SC,United States,95.09,34.5271,-82.7087,false,600,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",5,2
449 Jana Lane,Montgomery,AL,United States,116.55,32.2334,-86.2085,true,601,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",3,2
9 Stuart Place,Lubbock,TX,United States,81.54,33.6021,-101.876,true,602,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1,3
84420 Redwing Crossing,Long Beach,CA,United States,33.26,33.7866,-118.2987,true,603,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",2,1
2326 Towne Crossing,Toledo,OH,United States,94.65,41.6782,-83.4972,true,604,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",1,2
5798 Chive Terrace,Houston,TX,United States,75.30,29.834,-95.4342,false,605,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",1,2
3 Gerald Point,Washington,DC,United States,119.30,38.8933,-77.0146,true,606,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2,3
4 Steensland Park,Iowa City,IA,United States,105.39,41.6649,-91.5151,true,607,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",3,1
774 Rigney Road,Brooklyn,NY,United States,82.52,40.6451,-73.945,false,608,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",2,3
53554 Pierstorff Lane,Durham,NC,United States,52.73,36.0512,-78.8577,false,609,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,4,3
21 Hayes Way,Memphis,TN,United States,74.03,35.2017,-89.9715,false,610,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,2,3
01 Eagan Center,Whittier,CA,United States,45.40,33.7866,-118.2987,false,611,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,2,3
651 Stoughton Crossing,Salt Lake City,UT,United States,55.13,40.6681,-111.9083,false,612,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",5,1
90667 Novick Hill,Lawrenceville,GA,United States,80.03,33.9367,-83.9573,true,613,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",2,1
094 Crest Line Center,Conroe,TX,United States,103.10,30.2906,-95.3832,false,614,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",5,1
84 Duke Junction,Chicago,IL,United States,52.41,41.8119,-87.6873,false,615,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",5,2
67384 Maple Terrace,Saint Louis,MO,United States,96.75,38.6531,-90.2435,false,616,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",3,3
4989 Menomonie Place,Rockford,IL,United States,108.72,42.3254,-89.1705,false,617,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,4,2
2010 Hanson Way,Madison,WI,United States,84.57,43.0696,-89.4239,false,618,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",5,2
171 Fieldstone Court,Canton,OH,United States,58.76,40.7911,-81.4169,true,619,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,5,3
1 Hansons Drive,Saint Paul,MN,United States,66.48,44.968,-93.1981,false,620,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",3,1
9 Daystar Terrace,Saint Petersburg,FL,United States,57.91,27.7391,-82.6435,false,621,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",3,1
8 Crowley Terrace,Boston,MA,United States,69.16,42.3389,-70.9196,false,622,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",3,3
16933 Kinsman Road,South Lake Tahoe,CA,United States,106.13,38.8753,-120.0188,true,623,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2,2
3 Manitowish Avenue,Laurel,MD,United States,35.02,38.8336,-76.8777,false,624,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,3,3
669 Manufacturers Point,Columbia,SC,United States,31.88,34.006,-80.9708,false,625,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,3,2
39 Independence Park,Salt Lake City,UT,United States,57.82,40.7713,-111.9309,false,626,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",3,3
0514 Brentwood Plaza,Torrance,CA,United States,118.38,33.7866,-118.2987,true,627,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",5,1
43893 Hanover Crossing,Fort Wayne,IN,United States,41.76,41.1465,-85.1232,true,628,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,3,1
2 Mallory Junction,Charlotte,NC,United States,112.99,35.26,-80.8042,true,629,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",5,2
42816 Northport Parkway,Wilkes Barre,PA,United States,111.50,41.2722,-75.8801,false,630,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",5,2
825 Anhalt Place,Springfield,IL,United States,104.95,39.7495,-89.606,false,631,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",4,3
64 Logan Circle,San Diego,CA,United States,43.55,33.0169,-116.846,true,632,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",1,1
30745 Arkansas Parkway,Clearwater,FL,United States,64.78,28.0173,-82.7461,true,633,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",3,2
5 Sommers Circle,Gainesville,GA,United States,113.49,34.3562,-83.8882,true,634,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",3,1
3 Fair Oaks Point,Morgantown,WV,United States,103.13,39.6505,-79.944,true,635,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,5,1
773 Pennsylvania Center,Pittsburgh,PA,United States,112.81,40.4344,-80.0248,false,636,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",1,1
12257 Clarendon Way,Florence,SC,United States,103.14,34.1231,-79.6893,true,637,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,5,3
6 Arizona Circle,El Paso,TX,United States,26.59,31.6948,-106.3,false,638,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",2,1
8 Mayfield Drive,Washington,DC,United States,32.03,38.892,-77.0452,false,639,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,1,3
997 Daystar Court,Saint Joseph,MO,United States,110.62,39.7076,-94.8677,false,640,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,5,3
